applicant_income,coapplicant_income,credit_score,employment_years,loan_amount,loan_term,dependents_num,education,self_employed,married,property_area,approval_probability_true,loan_status
55945.0,0.0,638.0,0.9,700.0,360,0,Not Graduate,No,No,Semiurban,0.7221,0
61427.0,0.0,668.0,0.1,700.0,180,0,Not Graduate,No,No,Rural,0.2559,0
49996.0,0.0,705.0,1.5,457.0,360,0,Graduate,No,No,Urban,0.7656,0
75376.0,15919.0,816.0,12.4,700.0,480,3,Graduate,No,Yes,Semiurban,0.9462,1
66312.0,0.0,753.0,5.5,700.0,360,0,Not Graduate,No,No,Rural,0.7197,0
42876.0,0.0,751.0,12.6,700.0,60,0,Graduate,No,No,Rural,0.2204,0
54283.0,0.0,900.0,3.0,530.0,180,0,Graduate,No,No,Semiurban,0.9162,1
35606.0,36189.0,643.0,13.8,700.0,180,2,Not Graduate,No,Yes,Urban,0.5241,0
54179.0,0.0,570.0,3.1,700.0,300,0,Graduate,No,No,Semiurban,0.216,0
47756.0,0.0,806.0,1.1,700.0,180,0,Graduate,No,No,Semiurban,0.7003,1
60316.0,27292.0,871.0,0.8,700.0,120,0,Graduate,No,Yes,Semiurban,0.863,0
42270.0,51887.0,688.0,25.4,700.0,180,0,Graduate,No,Yes,Rural,0.852,1
46156.0,15165.0,790.0,2.0,700.0,240,0,Not Graduate,Yes,Yes,Urban,0.7717,1
57164.0,0.0,643.0,0.9,700.0,60,0,Graduate,No,No,Urban,0.1114,0
58861.0,39767.0,736.0,0.0,700.0,180,2,Not Graduate,No,Yes,Semiurban,0.5448,1
63908.0,21698.0,757.0,1.7,700.0,180,2,Graduate,No,Yes,Rural,0.4894,0
52937.0,15365.0,656.0,11.0,700.0,360,2,Graduate,No,Yes,Semiurban,0.8047,1
40929.0,0.0,876.0,3.8,700.0,180,0,Graduate,No,No,Rural,0.8561,1
52152.0,9116.0,864.0,5.0,700.0,360,2,Graduate,Yes,Yes,Rural,0.8752,1
52832.0,16786.0,623.0,12.8,700.0,300,0,Graduate,No,Yes,Rural,0.7436,0
87584.0,0.0,719.0,3.6,700.0,360,0,Graduate,No,No,Rural,0.8659,1
92347.0,0.0,799.0,9.1,700.0,240,3,Graduate,No,No,Rural,0.726,1
32008.0,63929.0,518.0,2.0,700.0,360,2,Graduate,No,Yes,Rural,0.2016,1
73807.0,0.0,736.0,18.9,698.0,180,1,Graduate,No,No,Semiurban,0.913,1
80294.0,0.0,536.0,0.4,700.0,360,2,Graduate,No,No,Urban,0.0837,0
32362.0,71790.0,770.0,6.5,700.0,180,3,Graduate,No,Yes,Urban,0.7856,0
72648.0,37990.0,712.0,5.4,700.0,360,1,Graduate,No,Yes,Urban,0.8532,1
82976.0,99632.0,659.0,1.1,700.0,60,1,Graduate,No,Yes,Urban,0.5171,0
39926.0,0.0,524.0,2.5,700.0,240,2,Graduate,Yes,No,Urban,0.1767,0
51572.0,30475.0,639.0,1.9,700.0,240,0,Graduate,No,Yes,Rural,0.2425,0
61590.0,59555.0,742.0,0.5,700.0,300,0,Graduate,No,Yes,Semiurban,0.8653,1
72373.0,0.0,686.0,4.4,700.0,240,2,Not Graduate,No,No,Urban,0.4877,1
37604.0,30821.0,861.0,25.3,700.0,300,0,Graduate,No,Yes,Rural,0.9441,1
92591.0,0.0,808.0,4.1,700.0,360,0,Graduate,No,No,Semiurban,0.8618,1
24286.0,0.0,804.0,3.9,689.0,120,0,Graduate,No,No,Urban,0.5041,0
99307.0,33356.0,641.0,0.2,700.0,180,0,Graduate,No,Yes,Rural,0.5392,1
71762.0,0.0,722.0,0.7,700.0,360,3,Graduate,No,No,Urban,0.6752,0
43864.0,44313.0,596.0,3.6,700.0,180,1,Not Graduate,No,Yes,Semiurban,0.7193,0
81883.0,14047.0,619.0,21.1,700.0,360,0,Graduate,No,Yes,Urban,0.6479,1
36678.0,19866.0,815.0,10.5,613.0,300,3,Not Graduate,No,Yes,Semiurban,0.8693,1
59771.0,36473.0,584.0,2.1,700.0,120,2,Graduate,No,Yes,Rural,0.2207,0
62955.0,0.0,578.0,3.9,700.0,60,0,Graduate,No,No,Urban,0.1074,1
62892.0,34394.0,711.0,4.0,700.0,360,2,Graduate,No,Yes,Rural,0.7031,0
40027.0,30857.0,679.0,5.8,465.0,360,0,Graduate,No,Yes,Urban,0.706,1
46242.0,0.0,687.0,5.8,542.0,180,0,Graduate,No,No,Semiurban,0.865,1
60068.0,13011.0,900.0,7.8,700.0,180,0,Graduate,No,Yes,Rural,0.9671,1
41972.0,0.0,598.0,0.1,700.0,480,1,Graduate,No,No,Rural,0.24,1
63832.0,20617.0,759.0,14.4,700.0,300,0,Not Graduate,No,Yes,Urban,0.6981,1
44005.0,0.0,701.0,0.4,668.0,180,1,Graduate,No,No,Urban,0.4404,1
86682.0,19333.0,783.0,3.2,700.0,240,1,Not Graduate,No,Yes,Semiurban,0.9063,1
109790.0,22970.0,645.0,12.6,700.0,360,0,Graduate,No,Yes,Urban,0.6541,1
50265.0,30516.0,678.0,3.3,700.0,300,0,Graduate,No,Yes,Semiurban,0.8702,1
83827.0,40310.0,704.0,0.3,700.0,240,0,Graduate,No,Yes,Rural,0.7399,1
52095.0,0.0,547.0,1.3,700.0,180,0,Not Graduate,No,No,Semiurban,0.14,0
38434.0,34128.0,530.0,4.3,700.0,360,1,Graduate,No,Yes,Urban,0.2523,0
47629.0,19386.0,691.0,0.5,700.0,180,1,Graduate,No,Yes,Semiurban,0.5756,0
59038.0,32965.0,825.0,2.8,700.0,300,1,Graduate,No,Yes,Rural,0.7814,1
27474.0,0.0,638.0,2.0,287.0,300,0,Graduate,Yes,No,Semiurban,0.4031,0
74071.0,0.0,690.0,8.4,700.0,300,1,Graduate,No,No,Semiurban,0.7069,1
59049.0,36092.0,803.0,0.6,700.0,180,2,Graduate,No,Yes,Urban,0.7859,0
86702.0,13337.0,690.0,5.7,700.0,360,3,Graduate,No,Yes,Urban,0.8188,1
73528.0,8824.0,772.0,2.6,700.0,300,2,Graduate,No,Yes,Urban,0.8317,1
59897.0,51767.0,900.0,4.4,700.0,240,1,Graduate,No,Yes,Semiurban,0.9681,1
39000.0,25028.0,615.0,1.2,700.0,120,0,Graduate,Yes,Yes,Urban,0.3505,1
107969.0,33818.0,686.0,4.7,700.0,240,1,Graduate,No,Yes,Semiurban,0.7072,1
141683.0,16695.0,730.0,5.6,700.0,240,3,Not Graduate,No,Yes,Semiurban,0.8738,1
49393.0,0.0,835.0,0.4,700.0,360,0,Graduate,No,No,Semiurban,0.8448,1
84944.0,32616.0,675.0,8.7,700.0,300,0,Graduate,Yes,Yes,Urban,0.678,0
42326.0,0.0,783.0,9.9,358.0,480,0,Graduate,No,No,Semiurban,0.9281,0
44497.0,31482.0,726.0,0.3,533.0,360,1,Graduate,No,Yes,Semiurban,0.94,1
48425.0,0.0,695.0,4.6,363.0,300,0,Graduate,No,No,Urban,0.6714,1
75930.0,33032.0,650.0,4.5,700.0,180,0,Not Graduate,No,Yes,Urban,0.3516,1
36262.0,60947.0,634.0,0.1,700.0,180,2,Graduate,No,Yes,Semiurban,0.6047,0
109205.0,0.0,900.0,2.1,700.0,180,1,Not Graduate,No,No,Semiurban,0.9538,1
84449.0,29803.0,584.0,17.4,700.0,240,0,Graduate,No,Yes,Urban,0.6045,0
75195.0,22598.0,564.0,4.1,700.0,360,0,Graduate,No,Yes,Urban,0.3864,0
50342.0,48802.0,745.0,13.5,700.0,360,0,Graduate,No,Yes,Urban,0.7756,0
80691.0,0.0,712.0,5.6,700.0,120,0,Not Graduate,No,No,Rural,0.5865,0
16726.0,21214.0,733.0,0.1,588.0,240,0,Graduate,No,Yes,Semiurban,0.8597,1
68540.0,0.0,610.0,0.4,700.0,240,0,Graduate,No,No,Semiurban,0.7368,1
60916.0,30568.0,609.0,6.4,700.0,240,2,Graduate,No,Yes,Rural,0.4828,1
25791.0,33556.0,674.0,4.0,456.0,240,1,Graduate,No,Yes,Semiurban,0.672,1
67550.0,17589.0,780.0,0.7,700.0,240,0,Graduate,No,Yes,Semiurban,0.8835,1
72997.0,50439.0,606.0,4.8,700.0,300,0,Graduate,No,Yes,Urban,0.5474,1
26145.0,36712.0,725.0,8.3,700.0,300,2,Graduate,No,Yes,Semiurban,0.7161,1
25625.0,0.0,634.0,7.0,593.0,240,0,Graduate,Yes,No,Urban,0.2839,0
135543.0,14568.0,550.0,1.4,700.0,480,0,Graduate,No,Yes,Semiurban,0.6948,1
38944.0,15046.0,537.0,1.5,700.0,240,1,Not Graduate,Yes,Yes,Urban,0.1438,1
85799.0,0.0,816.0,17.2,700.0,360,1,Graduate,No,No,Urban,0.9212,0
91423.0,0.0,659.0,10.9,700.0,360,0,Graduate,No,No,Urban,0.7006,0
67202.0,0.0,814.0,1.9,700.0,240,1,Graduate,No,No,Semiurban,0.9112,1
87312.0,0.0,708.0,8.7,700.0,240,1,Graduate,No,No,Rural,0.787,1
23449.0,20823.0,564.0,0.9,700.0,360,3,Graduate,No,Yes,Urban,0.139,0
51374.0,0.0,715.0,1.1,700.0,240,0,Graduate,Yes,No,Rural,0.4667,0
15618.0,8475.0,618.0,1.0,321.0,300,2,Graduate,No,Yes,Semiurban,0.6017,1
27355.0,26580.0,657.0,0.5,328.0,360,0,Graduate,No,Yes,Semiurban,0.6779,0
45282.0,0.0,821.0,9.6,656.0,360,1,Graduate,No,No,Urban,0.9284,1
43068.0,0.0,579.0,4.3,677.0,180,1,Graduate,No,No,Rural,0.2715,1
57953.0,0.0,641.0,1.5,700.0,480,0,Not Graduate,No,No,Urban,0.687,1
56462.0,42468.0,610.0,9.4,700.0,480,2,Graduate,No,Yes,Semiurban,0.618,1
60245.0,32034.0,597.0,8.1,700.0,180,0,Graduate,No,Yes,Semiurban,0.6982,1
61290.0,50695.0,648.0,0.5,700.0,300,0,Graduate,No,Yes,Semiurban,0.7711,1
65501.0,0.0,622.0,5.2,700.0,60,0,Graduate,No,No,Urban,0.3593,1
38071.0,46369.0,680.0,6.4,700.0,180,1,Graduate,No,Yes,Semiurban,0.7608,1
42007.0,0.0,755.0,6.3,283.0,300,0,Not Graduate,No,No,Rural,0.8481,1
56079.0,16285.0,623.0,6.4,700.0,300,2,Not Graduate,No,Yes,Rural,0.2959,0
56446.0,0.0,555.0,0.9,700.0,300,2,Graduate,No,No,Rural,0.209,1
36156.0,0.0,745.0,1.9,246.0,360,2,Not Graduate,No,No,Urban,0.5296,0
89381.0,19238.0,603.0,9.3,700.0,360,0,Not Graduate,Yes,Yes,Semiurban,0.5344,0
75898.0,38384.0,854.0,11.4,700.0,180,1,Not Graduate,Yes,Yes,Urban,0.8442,1
39693.0,0.0,645.0,1.6,478.0,300,0,Not Graduate,No,No,Rural,0.4157,0
52182.0,22678.0,679.0,0.1,700.0,300,2,Graduate,No,Yes,Urban,0.7055,1
124067.0,0.0,470.0,9.8,700.0,120,1,Graduate,Yes,No,Semiurban,0.3569,0
60928.0,84498.0,587.0,2.4,700.0,180,0,Graduate,No,Yes,Rural,0.5501,1
67251.0,23043.0,480.0,2.0,700.0,240,1,Graduate,No,Yes,Semiurban,0.2971,1
44101.0,0.0,713.0,2.1,700.0,360,0,Not Graduate,No,No,Semiurban,0.5975,0
49936.0,29217.0,690.0,2.7,700.0,180,0,Graduate,No,Yes,Urban,0.4972,1
107447.0,0.0,757.0,2.4,700.0,180,0,Graduate,No,No,Semiurban,0.6671,0
59730.0,41555.0,766.0,4.2,700.0,360,3,Not Graduate,No,Yes,Rural,0.4985,0
55282.0,0.0,772.0,0.4,700.0,480,2,Not Graduate,No,No,Semiurban,0.6582,0
57137.0,23490.0,698.0,17.8,700.0,240,1,Not Graduate,No,Yes,Urban,0.8323,1
165887.0,16794.0,730.0,13.8,700.0,240,3,Graduate,No,Yes,Urban,0.7402,0
57914.0,79714.0,777.0,13.6,700.0,180,0,Graduate,No,Yes,Urban,0.8612,1
40190.0,0.0,640.0,10.6,700.0,60,2,Graduate,No,No,Semiurban,0.093,0
43250.0,10536.0,615.0,5.4,700.0,180,0,Graduate,No,Yes,Urban,0.5941,0
79056.0,0.0,841.0,1.2,700.0,120,1,Graduate,No,No,Semiurban,0.8695,0
23482.0,49981.0,496.0,0.3,700.0,240,1,Graduate,Yes,Yes,Semiurban,0.2421,1
68820.0,0.0,729.0,0.5,700.0,480,0,Not Graduate,No,No,Rural,0.6543,1
29426.0,0.0,704.0,2.0,424.0,360,0,Graduate,Yes,No,Urban,0.7395,1
26090.0,115237.0,593.0,3.5,700.0,300,0,Graduate,No,Yes,Rural,0.4987,1
37736.0,15210.0,684.0,25.0,700.0,240,3,Graduate,No,Yes,Semiurban,0.5844,0
57616.0,17368.0,664.0,2.9,700.0,300,0,Graduate,No,Yes,Urban,0.6438,1
102331.0,20522.0,721.0,3.7,700.0,240,0,Graduate,No,Yes,Rural,0.8606,1
83583.0,20202.0,738.0,5.9,700.0,180,2,Graduate,No,Yes,Urban,0.8276,1
50345.0,0.0,691.0,1.0,700.0,300,0,Graduate,No,No,Semiurban,0.677,1
85675.0,20549.0,740.0,13.5,700.0,300,0,Graduate,No,Yes,Urban,0.891,0
49028.0,0.0,763.0,3.8,642.0,480,1,Graduate,No,No,Semiurban,0.6106,0
30763.0,0.0,742.0,1.6,653.0,300,0,Not Graduate,No,No,Semiurban,0.2991,0
57461.0,22890.0,868.0,13.7,700.0,360,2,Graduate,No,Yes,Urban,0.9621,1
30258.0,50482.0,802.0,4.9,700.0,120,0,Graduate,No,Yes,Semiurban,0.9282,1
79411.0,19606.0,701.0,3.3,700.0,360,0,Graduate,No,Yes,Semiurban,0.7376,1
79895.0,0.0,750.0,4.3,659.0,480,1,Not Graduate,No,No,Rural,0.7146,0
39356.0,13008.0,747.0,6.9,700.0,300,0,Graduate,No,Yes,Urban,0.8146,1
60546.0,4631.0,709.0,0.8,700.0,360,3,Graduate,No,Yes,Urban,0.7985,1
60303.0,0.0,619.0,10.0,700.0,480,2,Not Graduate,No,No,Semiurban,0.5231,0
82144.0,19235.0,743.0,16.0,700.0,240,0,Graduate,No,Yes,Urban,0.9157,1
33761.0,0.0,505.0,4.2,700.0,360,0,Graduate,No,No,Semiurban,0.4271,0
73261.0,15532.0,806.0,5.7,700.0,240,0,Graduate,No,Yes,Urban,0.8643,1
32760.0,18231.0,747.0,9.8,700.0,240,0,Graduate,No,Yes,Urban,0.7673,1
78938.0,0.0,682.0,2.3,700.0,300,0,Graduate,No,No,Rural,0.4471,0
88995.0,16429.0,706.0,24.7,700.0,180,2,Graduate,No,Yes,Rural,0.7112,1
42735.0,0.0,730.0,5.7,449.0,480,0,Not Graduate,Yes,No,Semiurban,0.8165,1
95038.0,8340.0,861.0,2.8,700.0,240,0,Not Graduate,No,Yes,Rural,0.926,1
29405.0,0.0,740.0,5.7,700.0,120,0,Graduate,No,No,Semiurban,0.5323,1
87385.0,104151.0,856.0,3.7,700.0,240,0,Graduate,Yes,Yes,Semiurban,0.9039,1
104209.0,25983.0,768.0,0.6,700.0,360,1,Graduate,No,Yes,Rural,0.7653,1
65857.0,62224.0,621.0,7.9,700.0,240,0,Not Graduate,No,Yes,Semiurban,0.7091,1
52464.0,24400.0,736.0,4.2,700.0,300,0,Not Graduate,No,Yes,Semiurban,0.5003,1
71098.0,24851.0,721.0,7.9,700.0,480,0,Graduate,Yes,Yes,Semiurban,0.8593,1
44197.0,31846.0,605.0,0.8,700.0,180,2,Not Graduate,No,Yes,Rural,0.4938,1
171501.0,38255.0,662.0,3.9,700.0,120,0,Graduate,No,Yes,Urban,0.8184,1
44518.0,13553.0,667.0,7.3,378.0,120,2,Graduate,No,Yes,Urban,0.3033,0
99043.0,21832.0,750.0,22.2,700.0,240,0,Graduate,No,Yes,Urban,0.9331,1
41718.0,31813.0,689.0,10.8,700.0,120,2,Graduate,No,Yes,Urban,0.6469,0
111375.0,9289.0,740.0,10.0,700.0,240,1,Graduate,No,Yes,Urban,0.8612,1
132611.0,0.0,736.0,1.4,700.0,360,0,Graduate,No,No,Rural,0.7697,1
66978.0,48268.0,832.0,9.1,700.0,360,2,Graduate,No,Yes,Semiurban,0.926,1
64241.0,8468.0,734.0,0.9,700.0,300,1,Not Graduate,No,Yes,Urban,0.3467,0
38110.0,16590.0,628.0,1.1,700.0,360,0,Graduate,No,Yes,Rural,0.4396,0
36251.0,0.0,894.0,0.6,700.0,120,0,Graduate,No,No,Semiurban,0.8249,1
64545.0,42745.0,647.0,9.7,700.0,300,1,Graduate,No,Yes,Semiurban,0.6877,1
105076.0,0.0,656.0,0.6,700.0,120,1,Graduate,No,No,Urban,0.704,1
45241.0,18948.0,750.0,0.7,700.0,240,1,Graduate,No,Yes,Rural,0.4287,0
143966.0,97343.0,900.0,1.4,700.0,240,1,Graduate,No,Yes,Urban,0.885,1
47914.0,0.0,715.0,4.3,700.0,180,1,Graduate,Yes,No,Urban,0.5263,1
62714.0,23783.0,654.0,10.6,700.0,360,2,Graduate,No,Yes,Urban,0.5816,0
62783.0,36642.0,542.0,2.7,700.0,180,1,Graduate,No,Yes,Semiurban,0.549,1
54576.0,0.0,539.0,4.0,387.0,300,0,Graduate,No,No,Semiurban,0.4199,1
24139.0,30952.0,695.0,0.9,552.0,240,3,Graduate,No,Yes,Urban,0.74,1
43914.0,0.0,747.0,1.5,371.0,240,0,Graduate,No,No,Urban,0.6974,0
61935.0,30824.0,559.0,0.7,700.0,60,0,Graduate,No,Yes,Semiurban,0.2819,1
54704.0,0.0,707.0,2.6,700.0,300,1,Not Graduate,No,No,Semiurban,0.3624,0
74400.0,0.0,577.0,4.5,568.0,60,0,Graduate,No,No,Urban,0.2638,0
78266.0,60472.0,608.0,1.7,700.0,360,0,Graduate,No,Yes,Rural,0.5137,0
51491.0,0.0,773.0,9.4,700.0,180,0,Graduate,No,No,Rural,0.8318,0
38017.0,11430.0,665.0,19.9,700.0,120,1,Graduate,No,Yes,Urban,0.3509,1
109130.0,11125.0,818.0,0.6,700.0,240,3,Graduate,No,Yes,Semiurban,0.8704,1
32232.0,27276.0,625.0,0.1,700.0,300,1,Not Graduate,No,Yes,Urban,0.562,1
44355.0,37762.0,803.0,7.8,700.0,240,0,Not Graduate,No,Yes,Semiurban,0.9474,1
39856.0,0.0,898.0,1.1,382.0,120,0,Not Graduate,No,No,Semiurban,0.8434,0
77926.0,10678.0,626.0,2.2,612.0,60,0,Graduate,No,Yes,Urban,0.2919,0
99027.0,0.0,900.0,2.5,700.0,360,0,Graduate,No,No,Semiurban,0.9019,0
57446.0,66514.0,696.0,12.4,700.0,360,0,Graduate,Yes,Yes,Rural,0.4659,0
50654.0,35360.0,619.0,5.4,700.0,120,0,Graduate,Yes,Yes,Urban,0.3872,1
68192.0,46632.0,664.0,0.2,700.0,180,0,Graduate,No,Yes,Urban,0.5485,1
121501.0,51059.0,654.0,0.1,700.0,60,0,Graduate,No,Yes,Urban,0.7955,1
27041.0,0.0,816.0,1.1,567.0,360,1,Not Graduate,No,No,Semiurban,0.7449,1
77853.0,0.0,821.0,1.9,700.0,240,2,Graduate,No,No,Rural,0.7794,0
66712.0,0.0,823.0,3.3,700.0,480,3,Graduate,No,No,Semiurban,0.9114,1
37185.0,0.0,564.0,9.1,700.0,240,1,Graduate,Yes,No,Semiurban,0.3954,1
65317.0,48983.0,714.0,1.9,700.0,360,0,Graduate,No,Yes,Rural,0.8283,1
83313.0,75240.0,525.0,2.4,700.0,480,1,Graduate,Yes,Yes,Semiurban,0.4448,1
72760.0,0.0,792.0,2.0,700.0,240,0,Graduate,No,No,Semiurban,0.8643,1
141008.0,42272.0,646.0,0.0,700.0,300,1,Graduate,No,Yes,Semiurban,0.721,0
65914.0,77625.0,749.0,15.5,700.0,300,2,Graduate,Yes,Yes,Rural,0.8117,1
57601.0,24034.0,634.0,0.7,700.0,60,1,Not Graduate,No,Yes,Urban,0.1779,0
52778.0,51738.0,517.0,1.7,700.0,240,3,Not Graduate,No,Yes,Urban,0.3258,1
71844.0,36977.0,778.0,0.7,700.0,360,1,Graduate,No,Yes,Urban,0.8183,0
56192.0,0.0,791.0,3.4,700.0,480,1,Graduate,No,No,Rural,0.6421,1
57271.0,23909.0,723.0,13.5,700.0,360,0,Not Graduate,No,Yes,Semiurban,0.8366,1
57382.0,12496.0,481.0,0.5,700.0,480,3,Not Graduate,No,Yes,Urban,0.192,0
53823.0,32522.0,770.0,2.9,700.0,300,0,Graduate,No,Yes,Rural,0.6181,1
44106.0,0.0,622.0,0.1,700.0,180,2,Graduate,No,No,Rural,0.1938,1
67887.0,0.0,757.0,7.4,692.0,300,0,Graduate,No,No,Rural,0.6816,0
50528.0,0.0,645.0,5.1,700.0,240,0,Not Graduate,No,No,Urban,0.7127,1
73699.0,16564.0,656.0,6.0,700.0,180,2,Not Graduate,No,Yes,Rural,0.4573,1
59666.0,0.0,746.0,3.2,700.0,360,0,Graduate,No,No,Urban,0.8795,0
48419.0,0.0,628.0,11.9,700.0,300,2,Not Graduate,No,No,Urban,0.4577,0
109889.0,0.0,682.0,2.6,700.0,360,0,Graduate,No,No,Semiurban,0.8041,1
51822.0,0.0,711.0,3.6,700.0,180,2,Not Graduate,Yes,No,Semiurban,0.4907,1
73983.0,39837.0,900.0,5.9,700.0,360,1,Graduate,No,Yes,Urban,0.9455,1
42447.0,59926.0,681.0,3.7,700.0,180,1,Not Graduate,No,Yes,Semiurban,0.6569,1
24325.0,84246.0,774.0,1.0,700.0,300,0,Graduate,No,Yes,Rural,0.7316,1
44885.0,21589.0,585.0,1.9,700.0,120,0,Graduate,No,Yes,Urban,0.3126,0
23208.0,0.0,854.0,0.5,152.0,300,2,Graduate,No,No,Urban,0.7804,1
53766.0,0.0,584.0,2.8,650.0,120,0,Not Graduate,Yes,No,Urban,0.2036,0
105539.0,0.0,678.0,4.7,700.0,240,0,Not Graduate,No,No,Rural,0.4111,0
38940.0,33564.0,730.0,0.6,700.0,360,1,Not Graduate,No,Yes,Urban,0.6636,0
23517.0,49324.0,617.0,5.0,700.0,360,0,Not Graduate,No,Yes,Semiurban,0.5934,0
106949.0,20454.0,819.0,11.2,700.0,360,0,Graduate,No,Yes,Urban,0.9679,1
46646.0,20197.0,634.0,2.1,700.0,240,0,Graduate,No,Yes,Rural,0.4836,1
56579.0,21474.0,774.0,1.3,700.0,300,0,Graduate,No,Yes,Urban,0.7912,1
79307.0,19059.0,818.0,11.2,700.0,180,2,Graduate,No,Yes,Semiurban,0.891,1
70950.0,52020.0,760.0,5.9,700.0,300,0,Graduate,No,Yes,Semiurban,0.9249,1
78059.0,0.0,761.0,0.6,576.0,240,3,Graduate,No,No,Rural,0.6803,1
83132.0,19474.0,900.0,2.6,700.0,180,0,Graduate,No,Yes,Urban,0.9105,1
27354.0,0.0,744.0,5.6,209.0,300,0,Graduate,No,No,Semiurban,0.8686,1
33137.0,30537.0,687.0,4.3,700.0,120,1,Graduate,Yes,Yes,Urban,0.2416,0
93143.0,21474.0,735.0,4.8,700.0,300,0,Graduate,No,Yes,Rural,0.7775,1
41014.0,0.0,810.0,4.2,700.0,180,1,Not Graduate,No,No,Semiurban,0.6158,1
30370.0,0.0,900.0,8.0,332.0,300,2,Graduate,Yes,No,Semiurban,0.9221,1
33510.0,24487.0,668.0,1.9,700.0,240,0,Not Graduate,No,Yes,Semiurban,0.7894,1
48046.0,9323.0,619.0,6.2,700.0,300,2,Graduate,No,Yes,Urban,0.3938,0
35904.0,22748.0,829.0,23.6,456.0,180,0,Graduate,Yes,Yes,Urban,0.9591,1
38417.0,0.0,556.0,2.5,700.0,240,0,Not Graduate,No,No,Semiurban,0.3293,1
36596.0,0.0,734.0,7.8,561.0,120,0,Graduate,No,No,Rural,0.605,1
65110.0,9175.0,724.0,1.4,676.0,360,3,Graduate,No,Yes,Urban,0.7221,1
40570.0,16467.0,686.0,1.7,700.0,120,0,Graduate,No,Yes,Rural,0.2703,0
44150.0,0.0,718.0,13.7,369.0,240,2,Graduate,No,No,Urban,0.7246,0
22737.0,23522.0,535.0,0.1,700.0,240,0,Graduate,No,Yes,Rural,0.0939,0
128546.0,0.0,612.0,1.2,700.0,180,0,Graduate,No,No,Urban,0.4977,1
63902.0,22501.0,763.0,3.3,700.0,240,0,Graduate,Yes,Yes,Urban,0.7467,1
46267.0,20379.0,504.0,2.6,700.0,240,2,Graduate,No,Yes,Semiurban,0.1818,0
39042.0,26396.0,695.0,5.0,700.0,180,1,Graduate,No,Yes,Semiurban,0.7513,1
57215.0,25321.0,653.0,1.1,700.0,300,0,Not Graduate,No,Yes,Semiurban,0.5342,0
56560.0,31296.0,504.0,0.4,614.0,60,2,Graduate,No,Yes,Semiurban,0.14,0
33326.0,0.0,858.0,2.3,248.0,180,0,Graduate,No,No,Semiurban,0.8475,1
19512.0,0.0,590.0,3.7,547.0,300,2,Not Graduate,No,No,Urban,0.114,0
49544.0,0.0,728.0,4.1,691.0,300,2,Graduate,Yes,No,Urban,0.5799,1
29537.0,37481.0,658.0,4.6,700.0,180,1,Graduate,No,Yes,Urban,0.4613,1
59876.0,26428.0,596.0,4.0,700.0,300,2,Graduate,Yes,Yes,Semiurban,0.5348,0
61377.0,51912.0,673.0,1.4,700.0,240,0,Graduate,No,Yes,Semiurban,0.7527,1
37845.0,0.0,674.0,7.2,700.0,300,1,Graduate,No,No,Semiurban,0.6474,0
41499.0,24621.0,638.0,0.5,700.0,240,1,Not Graduate,Yes,Yes,Semiurban,0.5107,1
119429.0,25907.0,620.0,1.1,700.0,480,0,Graduate,No,Yes,Urban,0.6953,1
78870.0,29461.0,610.0,6.7,700.0,360,1,Graduate,No,Yes,Rural,0.725,1
47101.0,16245.0,791.0,1.6,700.0,180,0,Graduate,No,Yes,Urban,0.7959,1
149137.0,9600.0,700.0,3.4,700.0,180,0,Graduate,No,Yes,Semiurban,0.7237,1
34451.0,0.0,691.0,2.0,640.0,360,0,Graduate,No,No,Urban,0.4571,1
33766.0,0.0,590.0,3.5,700.0,240,0,Graduate,Yes,No,Semiurban,0.216,0
54371.0,0.0,846.0,2.1,700.0,120,0,Graduate,No,No,Semiurban,0.7521,1
29941.0,0.0,740.0,25.8,634.0,60,2,Graduate,No,No,Semiurban,0.0715,0
120805.0,0.0,517.0,2.2,700.0,240,0,Graduate,No,No,Semiurban,0.4564,1
61508.0,19785.0,729.0,4.9,700.0,240,1,Graduate,No,Yes,Urban,0.7552,0
32011.0,68755.0,607.0,11.0,700.0,360,0,Not Graduate,Yes,Yes,Urban,0.7528,1
68739.0,0.0,790.0,5.1,700.0,300,0,Graduate,No,No,Semiurban,0.9534,1
60557.0,22780.0,800.0,4.2,700.0,360,0,Graduate,No,Yes,Rural,0.8802,1
50114.0,30908.0,789.0,4.2,700.0,240,0,Graduate,No,Yes,Semiurban,0.9112,1
34284.0,51947.0,656.0,3.4,700.0,300,1,Graduate,No,Yes,Urban,0.5029,0
31157.0,12151.0,699.0,8.2,700.0,360,1,Graduate,No,Yes,Semiurban,0.7113,1
142694.0,55538.0,716.0,0.3,700.0,120,0,Graduate,No,Yes,Semiurban,0.8056,1
32269.0,20547.0,801.0,10.8,700.0,360,0,Graduate,No,Yes,Semiurban,0.9039,1
116209.0,39720.0,591.0,4.4,700.0,360,2,Not Graduate,No,Yes,Rural,0.2892,0
39943.0,0.0,722.0,9.4,545.0,360,0,Graduate,No,No,Semiurban,0.8293,1
63154.0,67917.0,845.0,0.1,700.0,180,0,Graduate,Yes,Yes,Urban,0.7842,1
70976.0,0.0,627.0,10.2,477.0,240,1,Not Graduate,Yes,No,Urban,0.8493,1
57081.0,12954.0,654.0,0.6,700.0,180,0,Not Graduate,Yes,Yes,Semiurban,0.6631,1
77455.0,34841.0,900.0,6.4,700.0,240,3,Not Graduate,No,Yes,Semiurban,0.9696,1
